id,vulnerability_type,severity_level,protocol,contract_type,code_snippet,bounty_amount,description,cve_score,line_count,char_count,function_count,public_functions,external_functions,payable_functions,require_count,modifier_count,external_calls,delegatecall_usage,state_variables,mapping_count,onlyowner_usage,msg_sender_usage,arithmetic_ops,safemath_usage,timestamp_usage,block_usage,assembly_usage,low_level_calls,event_count,emit_count,fallback_function,receive_function,complexity
sc_access_control_75,access_control,High,MakerDAO,ERC20,"
function withdraw() external {
    payable(msg.sender).transfer(address(this).balance);
}",488377.55,High access_control in MakerDAO ERC20,8.8,3,90,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
sc_access_control_76,access_control,High,MakerDAO,Proxy,"
function changeOwner(address newOwner) external {
    owner = newOwner;
}",319284.7,High access_control in MakerDAO Proxy,7.5,3,74,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
sc_access_control_77,access_control,High,Yearn,Governor,"
function changeOwner(address newOwner) external {
    owner = newOwner;
}",299654.07,High access_control in Yearn Governor,7.5,3,74,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
sc_access_control_78,access_control,High,Compound,Proxy,"
function changeOwner(address newOwner) external {
    owner = newOwner;
}",108300.74,High access_control in Compound Proxy,7.2,3,74,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
sc_access_control_79,access_control,High,Compound,DEX,"
function withdraw() external {
    payable(msg.sender).transfer(address(this).balance);
}",719224.36,High access_control in Compound DEX,8.7,3,90,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
sc_access_control_80,access_control,High,SushiSwap,Pool,"
function changeOwner(address newOwner) external {
    owner = newOwner;
}",63710.54,High access_control in SushiSwap Pool,7.8,3,74,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
sc_access_control_81,access_control,High,Aave,Strategy,"
function withdraw() external {
    payable(msg.sender).transfer(address(this).balance);
}",611099.28,High access_control in Aave Strategy,8.7,3,90,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
sc_access_control_82,access_control,High,Aave,Proxy,"
function withdraw() external {
    payable(msg.sender).transfer(address(this).balance);
}",420539.87,High access_control in Aave Proxy,7.7,3,90,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
sc_access_control_83,access_control,High,Yearn,Strategy,"
function changeOwner(address newOwner) external {
    owner = newOwner;
}",385167.23,High access_control in Yearn Strategy,8.9,3,74,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
sc_access_control_84,access_control,High,Curve,ERC20,"
function withdraw() external {
    payable(msg.sender).transfer(address(this).balance);
}",400559.71,High access_control in Curve ERC20,7.7,3,90,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
sc_access_control_85,access_control,High,Yearn,Vault,"
function changeOwner(address newOwner) external {
    owner = newOwner;
}",391757.37,High access_control in Yearn Vault,7.6,3,74,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
sc_access_control_86,access_control,High,Compound,Governor,"
function withdraw() external {
    payable(msg.sender).transfer(address(this).balance);
}",429562.15,High access_control in Compound Governor,7.6,3,90,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
sc_access_control_87,access_control,High,MakerDAO,Proxy,"
function withdraw() external {
    payable(msg.sender).transfer(address(this).balance);
}",596293.81,High access_control in MakerDAO Proxy,8.7,3,90,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
sc_access_control_88,access_control,High,SushiSwap,Pool,"
function withdraw() external {
    payable(msg.sender).transfer(address(this).balance);
}",93334.82,High access_control in SushiSwap Pool,7.5,3,90,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
sc_access_control_89,access_control,High,SushiSwap,DEX,"
function changeOwner(address newOwner) external {
    owner = newOwner;
}",285095.41,High access_control in SushiSwap DEX,7.6,3,74,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
sc_access_control_90,access_control,High,Yearn,Strategy,"
function withdraw() external {
    payable(msg.sender).transfer(address(this).balance);
}",412997.41,High access_control in Yearn Strategy,7.9,3,90,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
sc_access_control_91,access_control,High,Yearn,Proxy,"
function withdraw() external {
    payable(msg.sender).transfer(address(this).balance);
}",292986.44,High access_control in Yearn Proxy,8.5,3,90,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
sc_access_control_92,access_control,High,Uniswap,Pool,"
function withdraw() external {
    payable(msg.sender).transfer(address(this).balance);
}",404853.15,High access_control in Uniswap Pool,8.9,3,90,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
sc_access_control_93,access_control,High,Aave,Proxy,"
function withdraw() external {
    payable(msg.sender).transfer(address(this).balance);
}",355949.78,High access_control in Aave Proxy,8.2,3,90,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
sc_access_control_94,access_control,High,Curve,ERC20,"
function changeOwner(address newOwner) external {
    owner = newOwner;
}",289610.58,High access_control in Curve ERC20,7.0,3,74,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
sc_access_control_95,access_control,High,MakerDAO,DEX,"
function changeOwner(address newOwner) external {
    owner = newOwner;
}",175633.74,High access_control in MakerDAO DEX,7.9,3,74,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
sc_access_control_96,access_control,High,Uniswap,Governor,"
function changeOwner(address newOwner) external {
    owner = newOwner;
}",472996.31,High access_control in Uniswap Governor,7.8,3,74,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
sc_access_control_97,access_control,High,Aave,Governor,"
function withdraw() external {
    payable(msg.sender).transfer(address(this).balance);
}",287552.1,High access_control in Aave Governor,8.8,3,90,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
sc_access_control_98,access_control,High,Yearn,Pool,"
function changeOwner(address newOwner) external {
    owner = newOwner;
}",314879.59,High access_control in Yearn Pool,7.5,3,74,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
sc_access_control_99,access_control,High,Curve,Proxy,"
function withdraw() external {
    payable(msg.sender).transfer(address(this).balance);
}",394808.19,High access_control in Curve Proxy,8.7,3,90,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
sc_access_control_100,access_control,High,MakerDAO,ERC20,"
function withdraw() external {
    payable(msg.sender).transfer(address(this).balance);
}",289555.57,High access_control in MakerDAO ERC20,7.8,3,90,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
sc_access_control_101,access_control,High,Uniswap,Governor,"
function withdraw() external {
    payable(msg.sender).transfer(address(this).balance);
}",645578.8,High access_control in Uniswap Governor,7.9,3,90,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
sc_access_control_102,access_control,High,Curve,Strategy,"
function changeOwner(address newOwner) external {
    owner = newOwner;
}",74155.79,High access_control in Curve Strategy,7.2,3,74,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
sc_access_control_103,access_control,High,SushiSwap,Pool,"
function changeOwner(address newOwner) external {
    owner = newOwner;
}",341586.57,High access_control in SushiSwap Pool,7.6,3,74,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
sc_access_control_104,access_control,High,SushiSwap,Pool,"
function changeOwner(address newOwner) external {
    owner = newOwner;
}",306144.88,High access_control in SushiSwap Pool,7.1,3,74,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
sc_access_control_105,access_control,High,Compound,Proxy,"
function withdraw() external {
    payable(msg.sender).transfer(address(this).balance);
}",231653.45,High access_control in Compound Proxy,7.3,3,90,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
sc_access_control_106,access_control,High,Uniswap,DEX,"
function withdraw() external {
    payable(msg.sender).transfer(address(this).balance);
}",466672.7,High access_control in Uniswap DEX,8.2,3,90,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
sc_access_control_107,access_control,High,Curve,ERC20,"
function changeOwner(address newOwner) external {
    owner = newOwner;
}",62898.42,High access_control in Curve ERC20,7.6,3,74,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
sc_access_control_108,access_control,High,Aave,Pool,"
function changeOwner(address newOwner) external {
    owner = newOwner;
}",264404.03,High access_control in Aave Pool,7.6,3,74,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
sc_access_control_109,access_control,High,Yearn,Governor,"
function changeOwner(address newOwner) external {
    owner = newOwner;
}",345845.42,High access_control in Yearn Governor,8.8,3,74,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
sc_access_control_110,access_control,High,SushiSwap,Proxy,"
function withdraw() external {
    payable(msg.sender).transfer(address(this).balance);
}",361909.1,High access_control in SushiSwap Proxy,8.9,3,90,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
sc_access_control_111,access_control,High,Compound,Proxy,"
function changeOwner(address newOwner) external {
    owner = newOwner;
}",232626.07,High access_control in Compound Proxy,8.0,3,74,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
sc_access_control_112,access_control,High,Yearn,Pool,"
function withdraw() external {
    payable(msg.sender).transfer(address(this).balance);
}",130758.32,High access_control in Yearn Pool,7.1,3,90,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
sc_access_control_113,access_control,High,Uniswap,ERC20,"
function changeOwner(address newOwner) external {
    owner = newOwner;
}",70055.49,High access_control in Uniswap ERC20,8.4,3,74,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
sc_access_control_114,access_control,High,SushiSwap,ERC20,"
function changeOwner(address newOwner) external {
    owner = newOwner;
}",181493.69,High access_control in SushiSwap ERC20,7.2,3,74,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
sc_access_control_115,access_control,High,Compound,Pool,"
function changeOwner(address newOwner) external {
    owner = newOwner;
}",359408.96,High access_control in Compound Pool,7.7,3,74,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
sc_access_control_116,access_control,High,MakerDAO,Governor,"
function withdraw() external {
    payable(msg.sender).transfer(address(this).balance);
}",433487.0,High access_control in MakerDAO Governor,8.4,3,90,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
sc_access_control_117,access_control,High,Uniswap,ERC20,"
function changeOwner(address newOwner) external {
    owner = newOwner;
}",93925.63,High access_control in Uniswap ERC20,7.4,3,74,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
sc_access_control_118,access_control,High,Aave,Proxy,"
function changeOwner(address newOwner) external {
    owner = newOwner;
}",552722.67,High access_control in Aave Proxy,7.9,3,74,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
sc_access_control_119,access_control,High,Compound,Strategy,"
function changeOwner(address newOwner) external {
    owner = newOwner;
}",512673.56,High access_control in Compound Strategy,7.0,3,74,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
sc_access_control_120,access_control,High,Curve,Pool,"
function withdraw() external {
    payable(msg.sender).transfer(address(this).balance);
}",456150.22,High access_control in Curve Pool,7.9,3,90,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
sc_access_control_121,access_control,High,SushiSwap,DEX,"
function changeOwner(address newOwner) external {
    owner = newOwner;
}",163086.76,High access_control in SushiSwap DEX,7.4,3,74,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
sc_access_control_122,access_control,High,Curve,Proxy,"
function changeOwner(address newOwner) external {
    owner = newOwner;
}",75369.18,High access_control in Curve Proxy,8.7,3,74,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
sc_access_control_123,access_control,High,Yearn,Proxy,"
function withdraw() external {
    payable(msg.sender).transfer(address(this).balance);
}",398950.45,High access_control in Yearn Proxy,8.2,3,90,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
sc_access_control_124,access_control,High,Compound,DEX,"
function changeOwner(address newOwner) external {
    owner = newOwner;
}",258752.36,High access_control in Compound DEX,8.6,3,74,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
sc_access_control_125,access_control,High,SushiSwap,Strategy,"
function withdraw() external {
    payable(msg.sender).transfer(address(this).balance);
}",320753.91,High access_control in SushiSwap Strategy,8.5,3,90,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
sc_access_control_126,access_control,High,MakerDAO,Proxy,"
function withdraw() external {
    payable(msg.sender).transfer(address(this).balance);
}",349539.65,High access_control in MakerDAO Proxy,8.8,3,90,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
sc_access_control_127,access_control,High,Uniswap,Governor,"
function changeOwner(address newOwner) external {
    owner = newOwner;
}",362546.45,High access_control in Uniswap Governor,8.5,3,74,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
sc_access_control_128,access_control,High,Aave,Strategy,"
function withdraw() external {
    payable(msg.sender).transfer(address(this).balance);
}",332807.04,High access_control in Aave Strategy,7.9,3,90,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
sc_access_control_129,access_control,High,Aave,Strategy,"
function changeOwner(address newOwner) external {
    owner = newOwner;
}",189764.36,High access_control in Aave Strategy,8.0,3,74,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
sc_access_control_130,access_control,High,Yearn,ERC20,"
function changeOwner(address newOwner) external {
    owner = newOwner;
}",190228.02,High access_control in Yearn ERC20,7.0,3,74,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
sc_access_control_131,access_control,High,Yearn,DEX,"
function withdraw() external {
    payable(msg.sender).transfer(address(this).balance);
}",482900.83,High access_control in Yearn DEX,8.9,3,90,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
sc_access_control_132,access_control,High,Uniswap,ERC20,"
function changeOwner(address newOwner) external {
    owner = newOwner;
}",310797.21,High access_control in Uniswap ERC20,8.9,3,74,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
sc_access_control_133,access_control,High,SushiSwap,Strategy,"
function withdraw() external {
    payable(msg.sender).transfer(address(this).balance);
}",119491.65,High access_control in SushiSwap Strategy,7.7,3,90,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
sc_access_control_134,access_control,High,Uniswap,ERC20,"
function changeOwner(address newOwner) external {
    owner = newOwner;
}",374496.55,High access_control in Uniswap ERC20,8.4,3,74,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
sc_access_control_135,access_control,High,Aave,Strategy,"
function changeOwner(address newOwner) external {
    owner = newOwner;
}",395578.99,High access_control in Aave Strategy,8.9,3,74,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
sc_access_control_136,access_control,High,Curve,DEX,"
function changeOwner(address newOwner) external {
    owner = newOwner;
}",396745.26,High access_control in Curve DEX,7.1,3,74,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
sc_access_control_137,access_control,High,Yearn,Vault,"
function changeOwner(address newOwner) external {
    owner = newOwner;
}",283588.92,High access_control in Yearn Vault,7.4,3,74,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
sc_access_control_138,access_control,High,Curve,Strategy,"
function changeOwner(address newOwner) external {
    owner = newOwner;
}",98385.99,High access_control in Curve Strategy,8.7,3,74,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
sc_access_control_139,access_control,High,MakerDAO,ERC20,"
function changeOwner(address newOwner) external {
    owner = newOwner;
}",331003.55,High access_control in MakerDAO ERC20,8.2,3,74,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
sc_access_control_140,access_control,High,MakerDAO,Proxy,"
function withdraw() external {
    payable(msg.sender).transfer(address(this).balance);
}",182613.69,High access_control in MakerDAO Proxy,8.9,3,90,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
sc_access_control_141,access_control,High,Yearn,Vault,"
function withdraw() external {
    payable(msg.sender).transfer(address(this).balance);
}",164978.04,High access_control in Yearn Vault,7.3,3,90,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
sc_access_control_142,access_control,High,Curve,Strategy,"
function changeOwner(address newOwner) external {
    owner = newOwner;
}",498147.82,High access_control in Curve Strategy,8.0,3,74,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
sc_access_control_143,access_control,High,Aave,Vault,"
function withdraw() external {
    payable(msg.sender).transfer(address(this).balance);
}",697357.99,High access_control in Aave Vault,7.4,3,90,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
sc_access_control_144,access_control,High,Aave,Proxy,"
function withdraw() external {
    payable(msg.sender).transfer(address(this).balance);
}",206156.06,High access_control in Aave Proxy,7.8,3,90,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
sc_access_control_145,access_control,High,Uniswap,Pool,"
function changeOwner(address newOwner) external {
    owner = newOwner;
}",293161.92,High access_control in Uniswap Pool,7.4,3,74,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
sc_access_control_146,access_control,High,MakerDAO,Vault,"
function withdraw() external {
    payable(msg.sender).transfer(address(this).balance);
}",503363.61,High access_control in MakerDAO Vault,8.8,3,90,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
sc_access_control_147,access_control,High,Uniswap,Proxy,"
function withdraw() external {
    payable(msg.sender).transfer(address(this).balance);
}",197944.4,High access_control in Uniswap Proxy,7.1,3,90,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
sc_access_control_148,access_control,High,Uniswap,Governor,"
function withdraw() external {
    payable(msg.sender).transfer(address(this).balance);
}",444375.71,High access_control in Uniswap Governor,7.8,3,90,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
sc_access_control_149,access_control,High,Aave,Strategy,"
function changeOwner(address newOwner) external {
    owner = newOwner;
}",380817.25,High access_control in Aave Strategy,8.2,3,74,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
sc_access_control_150,access_control,High,MakerDAO,Pool,"
function withdraw() external {
    payable(msg.sender).transfer(address(this).balance);
}",522966.7,High access_control in MakerDAO Pool,7.7,3,90,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
sc_access_control_151,access_control,High,MakerDAO,Vault,"
function withdraw() external {
    payable(msg.sender).transfer(address(this).balance);
}",130732.26,High access_control in MakerDAO Vault,8.6,3,90,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
sc_access_control_152,access_control,High,Compound,Governor,"
function withdraw() external {
    payable(msg.sender).transfer(address(this).balance);
}",441259.39,High access_control in Compound Governor,7.1,3,90,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
sc_access_control_153,access_control,High,Yearn,DEX,"
function withdraw() external {
    payable(msg.sender).transfer(address(this).balance);
}",181263.88,High access_control in Yearn DEX,7.8,3,90,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
sc_access_control_154,access_control,High,Compound,DEX,"
function withdraw() external {
    payable(msg.sender).transfer(address(this).balance);
}",519783.85,High access_control in Compound DEX,7.0,3,90,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
sc_access_control_155,access_control,High,Aave,Governor,"
function withdraw() external {
    payable(msg.sender).transfer(address(this).balance);
}",264366.75,High access_control in Aave Governor,7.1,3,90,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
sc_access_control_156,access_control,High,MakerDAO,DEX,"
function changeOwner(address newOwner) external {
    owner = newOwner;
}",596870.89,High access_control in MakerDAO DEX,7.6,3,74,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
sc_access_control_157,access_control,High,MakerDAO,Strategy,"
function changeOwner(address newOwner) external {
    owner = newOwner;
}",648462.35,High access_control in MakerDAO Strategy,8.5,3,74,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
sc_access_control_158,access_control,High,Uniswap,DEX,"
function withdraw() external {
    payable(msg.sender).transfer(address(this).balance);
}",457988.39,High access_control in Uniswap DEX,7.5,3,90,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
sc_access_control_159,access_control,High,Uniswap,Governor,"
function withdraw() external {
    payable(msg.sender).transfer(address(this).balance);
}",461077.49,High access_control in Uniswap Governor,8.7,3,90,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
sc_access_control_160,access_control,High,MakerDAO,Proxy,"
function changeOwner(address newOwner) external {
    owner = newOwner;
}",155119.81,High access_control in MakerDAO Proxy,7.7,3,74,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
sc_access_control_161,access_control,High,Compound,Governor,"
function withdraw() external {
    payable(msg.sender).transfer(address(this).balance);
}",612698.29,High access_control in Compound Governor,7.9,3,90,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
sc_access_control_162,access_control,High,Uniswap,Pool,"
function changeOwner(address newOwner) external {
    owner = newOwner;
}",334792.76,High access_control in Uniswap Pool,7.9,3,74,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
sc_access_control_163,access_control,High,Yearn,Governor,"
function withdraw() external {
    payable(msg.sender).transfer(address(this).balance);
}",324578.01,High access_control in Yearn Governor,8.4,3,90,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
sc_access_control_164,access_control,High,Compound,ERC20,"
function changeOwner(address newOwner) external {
    owner = newOwner;
}",314511.11,High access_control in Compound ERC20,8.7,3,74,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
sc_access_control_165,access_control,High,Aave,Proxy,"
function changeOwner(address newOwner) external {
    owner = newOwner;
}",620958.71,High access_control in Aave Proxy,8.7,3,74,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
sc_access_control_166,access_control,High,Aave,Pool,"
function withdraw() external {
    payable(msg.sender).transfer(address(this).balance);
}",294792.23,High access_control in Aave Pool,8.2,3,90,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
sc_access_control_167,access_control,High,Curve,Governor,"
function changeOwner(address newOwner) external {
    owner = newOwner;
}",309196.76,High access_control in Curve Governor,8.9,3,74,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
sc_access_control_168,access_control,High,Uniswap,Governor,"
function changeOwner(address newOwner) external {
    owner = newOwner;
}",181997.01,High access_control in Uniswap Governor,8.6,3,74,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
sc_access_control_169,access_control,High,Curve,Governor,"
function changeOwner(address newOwner) external {
    owner = newOwner;
}",54444.45,High access_control in Curve Governor,7.5,3,74,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
sc_access_control_170,access_control,High,Curve,Pool,"
function withdraw() external {
    payable(msg.sender).transfer(address(this).balance);
}",239925.27,High access_control in Curve Pool,7.1,3,90,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
sc_access_control_171,access_control,High,MakerDAO,Strategy,"
function withdraw() external {
    payable(msg.sender).transfer(address(this).balance);
}",552574.76,High access_control in MakerDAO Strategy,7.8,3,90,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
sc_access_control_172,access_control,High,SushiSwap,Proxy,"
function withdraw() external {
    payable(msg.sender).transfer(address(this).balance);
}",573703.8,High access_control in SushiSwap Proxy,8.8,3,90,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
sc_access_control_173,access_control,High,Curve,DEX,"
function withdraw() external {
    payable(msg.sender).transfer(address(this).balance);
}",162686.3,High access_control in Curve DEX,7.2,3,90,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
sc_access_control_174,access_control,High,MakerDAO,ERC20,"
function changeOwner(address newOwner) external {
    owner = newOwner;
}",261933.84,High access_control in MakerDAO ERC20,8.0,3,74,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
sc_access_control_175,access_control,High,Aave,DEX,"
function withdraw() external {
    payable(msg.sender).transfer(address(this).balance);
}",106338.81,High access_control in Aave DEX,8.5,3,90,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
sc_access_control_176,access_control,High,Uniswap,ERC20,"
function withdraw() external {
    payable(msg.sender).transfer(address(this).balance);
}",165014.46,High access_control in Uniswap ERC20,7.6,3,90,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
sc_access_control_177,access_control,High,Uniswap,Vault,"
function withdraw() external {
    payable(msg.sender).transfer(address(this).balance);
}",322145.5,High access_control in Uniswap Vault,8.7,3,90,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
sc_access_control_178,access_control,High,SushiSwap,Strategy,"
function changeOwner(address newOwner) external {
    owner = newOwner;
}",154773.35,High access_control in SushiSwap Strategy,8.6,3,74,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
sc_access_control_179,access_control,High,MakerDAO,Proxy,"
function withdraw() external {
    payable(msg.sender).transfer(address(this).balance);
}",702183.68,High access_control in MakerDAO Proxy,7.3,3,90,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
sc_access_control_180,access_control,High,Curve,Pool,"
function withdraw() external {
    payable(msg.sender).transfer(address(this).balance);
}",82555.71,High access_control in Curve Pool,7.7,3,90,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
