id,vulnerability_type,severity_level,protocol,contract_type,code_snippet,bounty_amount,description,cve_score,line_count,char_count,function_count,public_functions,external_functions,payable_functions,require_count,modifier_count,external_calls,delegatecall_usage,state_variables,mapping_count,onlyowner_usage,msg_sender_usage,arithmetic_ops,safemath_usage,timestamp_usage,block_usage,assembly_usage,low_level_calls,event_count,emit_count,fallback_function,receive_function,complexity
sc_unchecked_call_58,unchecked_call,Medium,Yearn,Proxy,"
function batchTransfer(address[] memory recipients, uint256[] memory amounts) external {
    for (uint i = 0; i < recipients.length; i++) {
        token.transfer(recipients[i], amounts[i]);
    }
}",137178.17,Medium unchecked_call in Yearn Proxy,4.4,5,199,1,0,1,0,0,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,2
sc_unchecked_call_59,unchecked_call,Medium,Curve,DEX,"
function batchTransfer(address[] memory recipients, uint256[] memory amounts) external {
    for (uint i = 0; i < recipients.length; i++) {
        token.transfer(recipients[i], amounts[i]);
    }
}",121544.56,Medium unchecked_call in Curve DEX,5.5,5,199,1,0,1,0,0,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,2
sc_unchecked_call_60,unchecked_call,Medium,Uniswap,Proxy,"
function executeCall(address target, bytes memory data) external {
    target.call(data);
}",119817.54,Medium unchecked_call in Uniswap Proxy,4.5,3,92,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
sc_unchecked_call_61,unchecked_call,Medium,Curve,Proxy,"
function batchTransfer(address[] memory recipients, uint256[] memory amounts) external {
    for (uint i = 0; i < recipients.length; i++) {
        token.transfer(recipients[i], amounts[i]);
    }
}",88126.94,Medium unchecked_call in Curve Proxy,6.1,5,199,1,0,1,0,0,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,2
sc_unchecked_call_62,unchecked_call,Medium,Yearn,Pool,"
function executeCall(address target, bytes memory data) external {
    target.call(data);
}",71347.4,Medium unchecked_call in Yearn Pool,6.7,3,92,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
sc_unchecked_call_63,unchecked_call,Medium,Aave,Pool,"
function executeCall(address target, bytes memory data) external {
    target.call(data);
}",130035.76,Medium unchecked_call in Aave Pool,4.7,3,92,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
sc_unchecked_call_64,unchecked_call,Medium,Uniswap,DEX,"
function batchTransfer(address[] memory recipients, uint256[] memory amounts) external {
    for (uint i = 0; i < recipients.length; i++) {
        token.transfer(recipients[i], amounts[i]);
    }
}",111969.13,Medium unchecked_call in Uniswap DEX,6.8,5,199,1,0,1,0,0,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,2
sc_unchecked_call_65,unchecked_call,Medium,Compound,DEX,"
function batchTransfer(address[] memory recipients, uint256[] memory amounts) external {
    for (uint i = 0; i < recipients.length; i++) {
        token.transfer(recipients[i], amounts[i]);
    }
}",57577.92,Medium unchecked_call in Compound DEX,5.8,5,199,1,0,1,0,0,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,2
sc_unchecked_call_66,unchecked_call,Medium,Compound,ERC20,"
function batchTransfer(address[] memory recipients, uint256[] memory amounts) external {
    for (uint i = 0; i < recipients.length; i++) {
        token.transfer(recipients[i], amounts[i]);
    }
}",78472.04,Medium unchecked_call in Compound ERC20,5.8,5,199,1,0,1,0,0,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,2
sc_unchecked_call_67,unchecked_call,Medium,Uniswap,Governor,"
function executeCall(address target, bytes memory data) external {
    target.call(data);
}",178301.52,Medium unchecked_call in Uniswap Governor,6.1,3,92,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
sc_unchecked_call_68,unchecked_call,Medium,Yearn,Governor,"
function executeCall(address target, bytes memory data) external {
    target.call(data);
}",147851.61,Medium unchecked_call in Yearn Governor,6.8,3,92,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
sc_unchecked_call_69,unchecked_call,Medium,Compound,Proxy,"
function batchTransfer(address[] memory recipients, uint256[] memory amounts) external {
    for (uint i = 0; i < recipients.length; i++) {
        token.transfer(recipients[i], amounts[i]);
    }
}",80078.53,Medium unchecked_call in Compound Proxy,5.5,5,199,1,0,1,0,0,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,2
sc_unchecked_call_70,unchecked_call,Medium,Aave,Strategy,"
function batchTransfer(address[] memory recipients, uint256[] memory amounts) external {
    for (uint i = 0; i < recipients.length; i++) {
        token.transfer(recipients[i], amounts[i]);
    }
}",108688.5,Medium unchecked_call in Aave Strategy,6.0,5,199,1,0,1,0,0,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,2
sc_unchecked_call_71,unchecked_call,Medium,Aave,Strategy,"
function executeCall(address target, bytes memory data) external {
    target.call(data);
}",57090.13,Medium unchecked_call in Aave Strategy,4.1,3,92,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
sc_unchecked_call_72,unchecked_call,Medium,MakerDAO,Governor,"
function executeCall(address target, bytes memory data) external {
    target.call(data);
}",154699.55,Medium unchecked_call in MakerDAO Governor,5.2,3,92,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
sc_unchecked_call_73,unchecked_call,Medium,Curve,ERC20,"
function executeCall(address target, bytes memory data) external {
    target.call(data);
}",39352.7,Medium unchecked_call in Curve ERC20,6.9,3,92,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
sc_unchecked_call_74,unchecked_call,Medium,Aave,Proxy,"
function executeCall(address target, bytes memory data) external {
    target.call(data);
}",90237.72,Medium unchecked_call in Aave Proxy,5.9,3,92,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
sc_unchecked_call_75,unchecked_call,Medium,Yearn,Strategy,"
function executeCall(address target, bytes memory data) external {
    target.call(data);
}",100905.64,Medium unchecked_call in Yearn Strategy,5.2,3,92,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
sc_unchecked_call_76,unchecked_call,Medium,Curve,Governor,"
function batchTransfer(address[] memory recipients, uint256[] memory amounts) external {
    for (uint i = 0; i < recipients.length; i++) {
        token.transfer(recipients[i], amounts[i]);
    }
}",77390.16,Medium unchecked_call in Curve Governor,4.5,5,199,1,0,1,0,0,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,2
sc_unchecked_call_77,unchecked_call,Medium,Compound,Governor,"
function executeCall(address target, bytes memory data) external {
    target.call(data);
}",139249.25,Medium unchecked_call in Compound Governor,5.1,3,92,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
sc_unchecked_call_78,unchecked_call,Medium,Aave,Strategy,"
function batchTransfer(address[] memory recipients, uint256[] memory amounts) external {
    for (uint i = 0; i < recipients.length; i++) {
        token.transfer(recipients[i], amounts[i]);
    }
}",77374.52,Medium unchecked_call in Aave Strategy,4.9,5,199,1,0,1,0,0,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,2
sc_unchecked_call_79,unchecked_call,Medium,Uniswap,ERC20,"
function executeCall(address target, bytes memory data) external {
    target.call(data);
}",29182.89,Medium unchecked_call in Uniswap ERC20,6.1,3,92,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
sc_unchecked_call_80,unchecked_call,Medium,Aave,Proxy,"
function executeCall(address target, bytes memory data) external {
    target.call(data);
}",55859.11,Medium unchecked_call in Aave Proxy,4.6,3,92,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
sc_unchecked_call_81,unchecked_call,Medium,Curve,DEX,"
function batchTransfer(address[] memory recipients, uint256[] memory amounts) external {
    for (uint i = 0; i < recipients.length; i++) {
        token.transfer(recipients[i], amounts[i]);
    }
}",76206.68,Medium unchecked_call in Curve DEX,6.3,5,199,1,0,1,0,0,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,2
sc_unchecked_call_82,unchecked_call,Medium,Aave,ERC20,"
function executeCall(address target, bytes memory data) external {
    target.call(data);
}",107775.27,Medium unchecked_call in Aave ERC20,4.2,3,92,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
sc_unchecked_call_83,unchecked_call,Medium,Compound,Strategy,"
function executeCall(address target, bytes memory data) external {
    target.call(data);
}",71494.87,Medium unchecked_call in Compound Strategy,5.5,3,92,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
sc_unchecked_call_84,unchecked_call,Medium,SushiSwap,Pool,"
function batchTransfer(address[] memory recipients, uint256[] memory amounts) external {
    for (uint i = 0; i < recipients.length; i++) {
        token.transfer(recipients[i], amounts[i]);
    }
}",88214.12,Medium unchecked_call in SushiSwap Pool,4.6,5,199,1,0,1,0,0,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,2
sc_unchecked_call_85,unchecked_call,Medium,Yearn,Strategy,"
function batchTransfer(address[] memory recipients, uint256[] memory amounts) external {
    for (uint i = 0; i < recipients.length; i++) {
        token.transfer(recipients[i], amounts[i]);
    }
}",44461.1,Medium unchecked_call in Yearn Strategy,4.8,5,199,1,0,1,0,0,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,2
sc_unchecked_call_86,unchecked_call,Medium,Aave,Strategy,"
function executeCall(address target, bytes memory data) external {
    target.call(data);
}",178198.25,Medium unchecked_call in Aave Strategy,4.4,3,92,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
sc_unchecked_call_87,unchecked_call,Medium,Uniswap,Pool,"
function executeCall(address target, bytes memory data) external {
    target.call(data);
}",144872.55,Medium unchecked_call in Uniswap Pool,4.7,3,92,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
sc_unchecked_call_88,unchecked_call,Medium,Curve,Pool,"
function batchTransfer(address[] memory recipients, uint256[] memory amounts) external {
    for (uint i = 0; i < recipients.length; i++) {
        token.transfer(recipients[i], amounts[i]);
    }
}",33519.8,Medium unchecked_call in Curve Pool,6.8,5,199,1,0,1,0,0,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,2
sc_unchecked_call_89,unchecked_call,Medium,Yearn,Proxy,"
function executeCall(address target, bytes memory data) external {
    target.call(data);
}",20677.11,Medium unchecked_call in Yearn Proxy,6.7,3,92,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
sc_unchecked_call_90,unchecked_call,Medium,Yearn,Governor,"
function executeCall(address target, bytes memory data) external {
    target.call(data);
}",45995.71,Medium unchecked_call in Yearn Governor,6.6,3,92,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
sc_unchecked_call_91,unchecked_call,Medium,Curve,DEX,"
function executeCall(address target, bytes memory data) external {
    target.call(data);
}",73608.26,Medium unchecked_call in Curve DEX,5.6,3,92,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
sc_unchecked_call_92,unchecked_call,Medium,Compound,Proxy,"
function batchTransfer(address[] memory recipients, uint256[] memory amounts) external {
    for (uint i = 0; i < recipients.length; i++) {
        token.transfer(recipients[i], amounts[i]);
    }
}",32501.19,Medium unchecked_call in Compound Proxy,4.4,5,199,1,0,1,0,0,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,2
sc_unchecked_call_93,unchecked_call,Medium,Compound,ERC20,"
function batchTransfer(address[] memory recipients, uint256[] memory amounts) external {
    for (uint i = 0; i < recipients.length; i++) {
        token.transfer(recipients[i], amounts[i]);
    }
}",129920.1,Medium unchecked_call in Compound ERC20,5.5,5,199,1,0,1,0,0,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,2
sc_unchecked_call_94,unchecked_call,Medium,Yearn,Pool,"
function batchTransfer(address[] memory recipients, uint256[] memory amounts) external {
    for (uint i = 0; i < recipients.length; i++) {
        token.transfer(recipients[i], amounts[i]);
    }
}",85137.67,Medium unchecked_call in Yearn Pool,6.6,5,199,1,0,1,0,0,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,2
sc_unchecked_call_95,unchecked_call,Medium,Compound,ERC20,"
function executeCall(address target, bytes memory data) external {
    target.call(data);
}",112020.33,Medium unchecked_call in Compound ERC20,6.8,3,92,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
sc_unchecked_call_96,unchecked_call,Medium,MakerDAO,ERC20,"
function batchTransfer(address[] memory recipients, uint256[] memory amounts) external {
    for (uint i = 0; i < recipients.length; i++) {
        token.transfer(recipients[i], amounts[i]);
    }
}",108117.81,Medium unchecked_call in MakerDAO ERC20,5.2,5,199,1,0,1,0,0,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,2
sc_unchecked_call_97,unchecked_call,Medium,Curve,ERC20,"
function executeCall(address target, bytes memory data) external {
    target.call(data);
}",50898.91,Medium unchecked_call in Curve ERC20,6.4,3,92,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
sc_unchecked_call_98,unchecked_call,Medium,Uniswap,Vault,"
function executeCall(address target, bytes memory data) external {
    target.call(data);
}",129509.5,Medium unchecked_call in Uniswap Vault,4.2,3,92,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
sc_unchecked_call_99,unchecked_call,Medium,Compound,Governor,"
function executeCall(address target, bytes memory data) external {
    target.call(data);
}",22170.81,Medium unchecked_call in Compound Governor,4.7,3,92,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
sc_unchecked_call_100,unchecked_call,Medium,Curve,ERC20,"
function executeCall(address target, bytes memory data) external {
    target.call(data);
}",50448.34,Medium unchecked_call in Curve ERC20,6.4,3,92,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
sc_unchecked_call_101,unchecked_call,Medium,SushiSwap,Strategy,"
function executeCall(address target, bytes memory data) external {
    target.call(data);
}",95745.3,Medium unchecked_call in SushiSwap Strategy,5.8,3,92,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
sc_unchecked_call_102,unchecked_call,Medium,SushiSwap,Proxy,"
function batchTransfer(address[] memory recipients, uint256[] memory amounts) external {
    for (uint i = 0; i < recipients.length; i++) {
        token.transfer(recipients[i], amounts[i]);
    }
}",23648.22,Medium unchecked_call in SushiSwap Proxy,4.6,5,199,1,0,1,0,0,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,2
sc_unchecked_call_103,unchecked_call,Medium,Compound,Proxy,"
function batchTransfer(address[] memory recipients, uint256[] memory amounts) external {
    for (uint i = 0; i < recipients.length; i++) {
        token.transfer(recipients[i], amounts[i]);
    }
}",63396.11,Medium unchecked_call in Compound Proxy,5.1,5,199,1,0,1,0,0,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,2
sc_unchecked_call_104,unchecked_call,Medium,Aave,Pool,"
function executeCall(address target, bytes memory data) external {
    target.call(data);
}",20513.1,Medium unchecked_call in Aave Pool,6.8,3,92,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
sc_unchecked_call_105,unchecked_call,Medium,Uniswap,Governor,"
function executeCall(address target, bytes memory data) external {
    target.call(data);
}",43406.77,Medium unchecked_call in Uniswap Governor,5.3,3,92,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
sc_unchecked_call_106,unchecked_call,Medium,Uniswap,ERC20,"
function executeCall(address target, bytes memory data) external {
    target.call(data);
}",128875.33,Medium unchecked_call in Uniswap ERC20,6.6,3,92,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
sc_unchecked_call_107,unchecked_call,Medium,Aave,DEX,"
function executeCall(address target, bytes memory data) external {
    target.call(data);
}",123676.41,Medium unchecked_call in Aave DEX,4.6,3,92,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
sc_unchecked_call_108,unchecked_call,Medium,SushiSwap,Proxy,"
function executeCall(address target, bytes memory data) external {
    target.call(data);
}",26773.84,Medium unchecked_call in SushiSwap Proxy,6.0,3,92,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
sc_unchecked_call_109,unchecked_call,Medium,Uniswap,Governor,"
function executeCall(address target, bytes memory data) external {
    target.call(data);
}",29783.06,Medium unchecked_call in Uniswap Governor,4.2,3,92,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
sc_unchecked_call_110,unchecked_call,Medium,MakerDAO,Vault,"
function executeCall(address target, bytes memory data) external {
    target.call(data);
}",49242.05,Medium unchecked_call in MakerDAO Vault,6.3,3,92,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
sc_unchecked_call_111,unchecked_call,Medium,Uniswap,Proxy,"
function executeCall(address target, bytes memory data) external {
    target.call(data);
}",87577.01,Medium unchecked_call in Uniswap Proxy,5.4,3,92,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
sc_unchecked_call_112,unchecked_call,Medium,Uniswap,Pool,"
function executeCall(address target, bytes memory data) external {
    target.call(data);
}",46965.03,Medium unchecked_call in Uniswap Pool,5.4,3,92,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
sc_unchecked_call_113,unchecked_call,Medium,Compound,Strategy,"
function executeCall(address target, bytes memory data) external {
    target.call(data);
}",110299.6,Medium unchecked_call in Compound Strategy,6.6,3,92,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
sc_unchecked_call_114,unchecked_call,Medium,Aave,DEX,"
function executeCall(address target, bytes memory data) external {
    target.call(data);
}",108662.16,Medium unchecked_call in Aave DEX,6.5,3,92,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
sc_unchecked_call_115,unchecked_call,Medium,MakerDAO,Vault,"
function batchTransfer(address[] memory recipients, uint256[] memory amounts) external {
    for (uint i = 0; i < recipients.length; i++) {
        token.transfer(recipients[i], amounts[i]);
    }
}",29390.46,Medium unchecked_call in MakerDAO Vault,5.4,5,199,1,0,1,0,0,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,2
sc_unchecked_call_116,unchecked_call,Medium,Yearn,ERC20,"
function batchTransfer(address[] memory recipients, uint256[] memory amounts) external {
    for (uint i = 0; i < recipients.length; i++) {
        token.transfer(recipients[i], amounts[i]);
    }
}",59068.15,Medium unchecked_call in Yearn ERC20,4.6,5,199,1,0,1,0,0,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,2
sc_unchecked_call_117,unchecked_call,Medium,Aave,Proxy,"
function batchTransfer(address[] memory recipients, uint256[] memory amounts) external {
    for (uint i = 0; i < recipients.length; i++) {
        token.transfer(recipients[i], amounts[i]);
    }
}",86653.41,Medium unchecked_call in Aave Proxy,6.3,5,199,1,0,1,0,0,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,2
sc_unchecked_call_118,unchecked_call,Medium,MakerDAO,ERC20,"
function executeCall(address target, bytes memory data) external {
    target.call(data);
}",30740.34,Medium unchecked_call in MakerDAO ERC20,5.6,3,92,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
sc_unchecked_call_119,unchecked_call,Medium,MakerDAO,ERC20,"
function batchTransfer(address[] memory recipients, uint256[] memory amounts) external {
    for (uint i = 0; i < recipients.length; i++) {
        token.transfer(recipients[i], amounts[i]);
    }
}",49227.52,Medium unchecked_call in MakerDAO ERC20,5.4,5,199,1,0,1,0,0,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,2
sc_unchecked_call_120,unchecked_call,Medium,Compound,Pool,"
function executeCall(address target, bytes memory data) external {
    target.call(data);
}",110314.01,Medium unchecked_call in Compound Pool,5.7,3,92,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
sc_unchecked_call_121,unchecked_call,Medium,Aave,Governor,"
function batchTransfer(address[] memory recipients, uint256[] memory amounts) external {
    for (uint i = 0; i < recipients.length; i++) {
        token.transfer(recipients[i], amounts[i]);
    }
}",107608.64,Medium unchecked_call in Aave Governor,4.2,5,199,1,0,1,0,0,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,2
sc_unchecked_call_122,unchecked_call,Medium,Curve,Proxy,"
function batchTransfer(address[] memory recipients, uint256[] memory amounts) external {
    for (uint i = 0; i < recipients.length; i++) {
        token.transfer(recipients[i], amounts[i]);
    }
}",97500.45,Medium unchecked_call in Curve Proxy,5.0,5,199,1,0,1,0,0,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,2
sc_unchecked_call_123,unchecked_call,Medium,Compound,DEX,"
function batchTransfer(address[] memory recipients, uint256[] memory amounts) external {
    for (uint i = 0; i < recipients.length; i++) {
        token.transfer(recipients[i], amounts[i]);
    }
}",43448.72,Medium unchecked_call in Compound DEX,5.5,5,199,1,0,1,0,0,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,2
sc_unchecked_call_124,unchecked_call,Medium,MakerDAO,ERC20,"
function executeCall(address target, bytes memory data) external {
    target.call(data);
}",120177.54,Medium unchecked_call in MakerDAO ERC20,6.3,3,92,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
sc_unchecked_call_125,unchecked_call,Medium,MakerDAO,Strategy,"
function executeCall(address target, bytes memory data) external {
    target.call(data);
}",73780.86,Medium unchecked_call in MakerDAO Strategy,6.5,3,92,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
sc_unchecked_call_126,unchecked_call,Medium,Compound,ERC20,"
function executeCall(address target, bytes memory data) external {
    target.call(data);
}",180861.51,Medium unchecked_call in Compound ERC20,6.2,3,92,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
sc_unchecked_call_127,unchecked_call,Medium,Compound,Vault,"
function batchTransfer(address[] memory recipients, uint256[] memory amounts) external {
    for (uint i = 0; i < recipients.length; i++) {
        token.transfer(recipients[i], amounts[i]);
    }
}",37630.93,Medium unchecked_call in Compound Vault,6.1,5,199,1,0,1,0,0,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,2
sc_unchecked_call_128,unchecked_call,Medium,Aave,Strategy,"
function executeCall(address target, bytes memory data) external {
    target.call(data);
}",110882.84,Medium unchecked_call in Aave Strategy,5.1,3,92,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
sc_unchecked_call_129,unchecked_call,Medium,MakerDAO,DEX,"
function batchTransfer(address[] memory recipients, uint256[] memory amounts) external {
    for (uint i = 0; i < recipients.length; i++) {
        token.transfer(recipients[i], amounts[i]);
    }
}",77510.41,Medium unchecked_call in MakerDAO DEX,5.2,5,199,1,0,1,0,0,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,2
sc_unchecked_call_130,unchecked_call,Medium,MakerDAO,Proxy,"
function executeCall(address target, bytes memory data) external {
    target.call(data);
}",117889.5,Medium unchecked_call in MakerDAO Proxy,5.8,3,92,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
sc_unchecked_call_131,unchecked_call,Medium,SushiSwap,Pool,"
function batchTransfer(address[] memory recipients, uint256[] memory amounts) external {
    for (uint i = 0; i < recipients.length; i++) {
        token.transfer(recipients[i], amounts[i]);
    }
}",47243.18,Medium unchecked_call in SushiSwap Pool,4.4,5,199,1,0,1,0,0,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,2
sc_unchecked_call_132,unchecked_call,Medium,Uniswap,Pool,"
function executeCall(address target, bytes memory data) external {
    target.call(data);
}",50246.68,Medium unchecked_call in Uniswap Pool,6.7,3,92,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
sc_unchecked_call_133,unchecked_call,Medium,Compound,DEX,"
function executeCall(address target, bytes memory data) external {
    target.call(data);
}",49739.14,Medium unchecked_call in Compound DEX,4.7,3,92,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
sc_unchecked_call_134,unchecked_call,Medium,Yearn,ERC20,"
function executeCall(address target, bytes memory data) external {
    target.call(data);
}",90612.19,Medium unchecked_call in Yearn ERC20,5.0,3,92,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
sc_unchecked_call_135,unchecked_call,Medium,MakerDAO,Vault,"
function executeCall(address target, bytes memory data) external {
    target.call(data);
}",110023.21,Medium unchecked_call in MakerDAO Vault,6.9,3,92,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
sc_unchecked_call_136,unchecked_call,Medium,MakerDAO,Proxy,"
function batchTransfer(address[] memory recipients, uint256[] memory amounts) external {
    for (uint i = 0; i < recipients.length; i++) {
        token.transfer(recipients[i], amounts[i]);
    }
}",56894.37,Medium unchecked_call in MakerDAO Proxy,5.4,5,199,1,0,1,0,0,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,2
sc_unchecked_call_137,unchecked_call,Medium,Curve,Proxy,"
function batchTransfer(address[] memory recipients, uint256[] memory amounts) external {
    for (uint i = 0; i < recipients.length; i++) {
        token.transfer(recipients[i], amounts[i]);
    }
}",49084.84,Medium unchecked_call in Curve Proxy,5.1,5,199,1,0,1,0,0,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,2
sc_unchecked_call_138,unchecked_call,Medium,Uniswap,DEX,"
function batchTransfer(address[] memory recipients, uint256[] memory amounts) external {
    for (uint i = 0; i < recipients.length; i++) {
        token.transfer(recipients[i], amounts[i]);
    }
}",31594.4,Medium unchecked_call in Uniswap DEX,4.6,5,199,1,0,1,0,0,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,2
sc_unchecked_call_139,unchecked_call,Medium,Uniswap,Proxy,"
function batchTransfer(address[] memory recipients, uint256[] memory amounts) external {
    for (uint i = 0; i < recipients.length; i++) {
        token.transfer(recipients[i], amounts[i]);
    }
}",39754.8,Medium unchecked_call in Uniswap Proxy,6.4,5,199,1,0,1,0,0,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,2
sc_unchecked_call_140,unchecked_call,Medium,Compound,Governor,"
function executeCall(address target, bytes memory data) external {
    target.call(data);
}",62436.35,Medium unchecked_call in Compound Governor,4.9,3,92,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
sc_unchecked_call_141,unchecked_call,Medium,Yearn,Proxy,"
function executeCall(address target, bytes memory data) external {
    target.call(data);
}",49668.8,Medium unchecked_call in Yearn Proxy,5.4,3,92,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
sc_unchecked_call_142,unchecked_call,Medium,Curve,DEX,"
function executeCall(address target, bytes memory data) external {
    target.call(data);
}",94401.84,Medium unchecked_call in Curve DEX,5.5,3,92,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
